name,surname,pesel,date_of_birth
Agnieszka,Patora,82877724081,1971-09-08
Angelika,Gosek,27852991556,2000-11-04
Krystyna,Bork,58026913706,1985-05-28
Bartek,Wardziak,54317750137,1983-06-21
Dariusz,Jędrusiak,88699255334,2000-08-22
Klara,Wicha,17618827020,1984-07-11
Jan,Oleksak,26480616668,1994-10-19
Marek,Stein,91062779351,1980-11-23
Janina,Ciereszko,69852164076,1974-05-24
Rafał,Borzych,96026551914,1976-03-01
Antoni,Oślizło,31822669939,2002-04-15
Rozalia,Słyk,97322518601,2003-06-27
Iwo,Macioł,87078270922,1989-04-19
Juliusz,Klatka,55616573905,1992-06-28
Jan,Siatka,68719605198,1989-10-31
Leonard,Zmuda,49726830447,1998-03-27
Cezary,Fedyk,44956591809,1990-12-27
Gustaw,Wyłupek,42668065523,1970-03-25
Tymon,Fronia,40424638638,1971-09-03
Aniela,Mosur,81109318988,1994-05-05
Mariusz,Woroch,44714492309,2002-02-06
Marika,Jachimczyk,87088332365,1984-02-08
Iwo,Stein,49757105177,1988-09-28
Dorota,Siebert,46378964380,1983-04-13
Jakub,Karyś,27421848523,1977-04-09
Marcelina,Grymuza,99241167961,1984-11-06
Monika,Piksa,42400768699,2003-02-16
Leonard,Tomzik,15711146259,2003-12-08
Krzysztof,Antończak,19961695775,1995-07-19
Maks,Hajder,54229038038,1972-01-26
Natasza,Wojcik,67588712108,1975-01-30
Olgierd,Żach,51705695097,2003-07-27
Oskar,Dziadura,89176374975,1993-06-06
Anna Maria,Erdmann,80952690354,2003-01-05
Mieszko,Strójwąs,96989073975,1997-02-21
Olga,Miętka,24242173561,1995-07-07
Daniel,Gasz,62846005929,1999-03-09
Agnieszka,Mueller,61676492052,1992-06-12
Jakub,Lato,58560514474,2003-05-23
Angelika,Bujas,85421814665,1977-11-30
Róża,Drewniok,40012358394,1997-03-28
Nela,Banek,31536785980,1999-05-30
Mateusz,Ciastek,54402136973,1989-08-11
Aleksander,Fabiszak,99394149253,1989-08-16
Janina,Buława,46832310719,1979-11-23
Roksana,Wszoła,49202513693,1998-05-12
Eliza,Uzar,39183045285,1976-09-09
Ida,Wejman,44498039533,1983-12-27
Nela,Omiotek,17197003046,1986-08-14
Leonard,Swacha,22108501506,1981-07-06
Olga,Burdach,96319760032,1994-11-24
Maksymilian,Gemza,23367116945,1997-07-04
Filip,Kalka,21977455181,1985-09-25
Alex,Wrześniak,30441194845,1977-09-21
Natasza,Borejko,40554253545,1981-11-13
Mariusz,Hawro,80371080169,1976-12-22
Tymoteusz,Sypuła,86230082898,1999-03-04
Julita,Ostapiuk,86284829616,1981-11-27
Sonia,Stasica,84122524503,1996-08-09
Jakub,Lizoń,13880889037,1997-03-18
Ida,Majorczyk,31995286950,1994-05-21
Bruno,Kolanek,34160324815,1972-09-30
Szymon,Kopyt,70680627823,1982-12-06
Sara,Szyjka,19804929029,1982-07-11
Nicole,Czupryn,38255293466,1978-07-23
Mateusz,Nalewajko,23864927249,1974-01-26
Artur,Walus,30931832847,1995-09-25
Marianna,Baum,59198171170,1996-05-14
Marek,Wyskiel,31305426283,1995-09-12
Jeremi,Galica,82104159240,1989-06-04
Piotr,Osica,48264325005,1991-11-08
Anna Maria,Laszkiewicz,77903445245,1990-09-18
Gaja,Korzeniak,74984479325,2003-01-27
Andrzej,Barszczak,63846183842,1999-04-12
Adam,Miotke,68677153714,1984-04-20
Ewa,Skwira,37917848967,1983-02-28
Konrad,Kuzior,61972996203,1988-02-16
Mateusz,Augustynek,48698587717,1988-07-21
Andrzej,Oczkowicz,13255826816,1990-09-23
Albert,Reiter,31423629754,1973-06-20
Apolonia,Senator,67093380159,2002-01-11
Wiktor,Fiedoruk,57294587998,1974-11-10
Marek,Mizgała,33192132167,1984-04-19
Igor,Linkiewicz,77828555461,2001-07-27
Elżbieta,Ciepluch,54068426458,1975-08-01
Filip,Berdzik,49702319986,1990-03-12
Gustaw,Hankiewicz,63773529143,2001-11-09
Sylwia,Przewoźna,41477578927,1991-09-11
Aleksander,Wawrzyn,58429000179,1987-01-25
Apolonia,Nastały,77014246386,1974-11-24
Elżbieta,Dziduch,39531999686,1990-10-06
Cezary,Kapałka,59828205347,1997-10-23
Adam,Koperek,98813193543,1990-12-31
Elżbieta,Szczap,91814700276,1982-06-17
Liwia,Martynowicz,74136433284,1983-11-15
Konrad,Kołaczyk,53191312699,1972-07-07
Klara,Łokaj,80381233180,1979-06-01
Adam,Bujas,51802804480,1971-01-31
Mieszko,Kusek,40525322123,1980-08-24
Julita,Kuryś,70598788425,1994-10-11
Monika,Lang,98985550013,1973-10-23
Julian,Stempniak,16721077447,1986-08-25
Jacek,Odrzywołek,15364832714,1994-04-06
Krystyna,Gilewicz,36697245018,1971-07-23
Witold,Kozon,25420097263,1972-12-22
Błażej,Barej,84920569668,1990-06-21
Józef,Strojna,23455344942,1995-02-16
Norbert,Jarczyk,43380367372,1990-03-21
Gustaw,Stranc,21765482205,1971-12-28
Anna Maria,Wypchło,76307053862,1994-10-24
Iwo,Dziczek,41034520648,1996-02-12
Damian,Ostręga,78868182645,1989-04-22
Mariusz,Szela,33729493311,1989-04-06
Olaf,Burzawa,71527748535,1970-01-05
Angelika,Walasik,66331162572,1975-01-26
Alex,Cis,80846551165,1972-03-16
Anita,Jarczak,72622741535,1995-02-12
Aleks,Gosik,72059519112,1971-10-25
Dominik,Uliczka,94501487949,1984-11-15
Blanka,Dudczak,52523844159,1995-06-05
Maks,Kazek,93638647558,1983-06-11
Filip,Topa,23209316310,1976-07-14
Olgierd,Teodorowicz,83878504783,1994-11-03
Marika,Kajdan,46779620589,1983-04-04
Wiktor,Żmija,22867215893,1980-03-05
Krystian,Piwowarek,14626509678,1988-11-15
Maciej,Jas,98286567915,1993-03-10
Sylwia,Czerepak,20833979651,1983-03-31
Kaja,Soroko,18498909152,1982-12-08
Marika,Igras,92832114018,1973-02-05
Miłosz,Szynkiewicz,71784393357,2003-04-26
Damian,Pazik,93772076985,2000-03-26
Dawid,Boguś,16798121600,1984-03-26
Anastazja,Jasica,58138950473,1991-11-08
Albert,Karol,31716139166,1984-06-25
Konstanty,Wnuczek,53649376630,1971-07-17
Cezary,Waszczyk,85815687698,2000-10-03
Kajetan,Fąferek,75811710026,1984-08-07
Radosław,Ostafin,94083119159,1978-12-24
Eryk,Zapadka,78151780369,1970-02-08
Filip,Domurad,27851030927,1981-09-27
Eryk,Grochowina,81223908540,1980-04-11
Kajetan,Bączkiewicz,11847261651,1976-01-20
Fryderyk,Naumiuk,57804237680,1991-10-27
Mikołaj,Młynarz,69330508786,1984-08-13
Robert,Tabiś,98931254846,1989-01-29
Józef,Raźny,17338928820,1982-11-30
Nela,Gogacz,40876076843,1985-11-25
Oliwier,Miętus,21264577073,1973-03-09
Bruno,Łuszczyk,52550626134,1970-08-29
Jakub,Sztuba,42239125171,1993-04-13
Anita,Ośko,39774526145,1999-09-22
Mariusz,Kochel,16320072674,1990-02-22
Albert,Pałęga,69941296766,1990-11-21
Juliusz,Kutera,54553702569,1990-06-10
Jacek,Kroczak,28388388492,1994-02-09
Marcel,Duszkiewicz,88471276273,1991-05-23
Krzysztof,Janiszek,72098014417,1982-03-15
Mikołaj,Tyma,69836283794,1974-03-21
Aurelia,Kościołek,24144513693,1995-05-31
Nicole,Franik,78988107949,1970-03-26
Leon,Antoń,51522019539,1987-03-25
Tymoteusz,Kut,43463653681,1988-04-22
Angelika,Kabala,36123899932,1993-11-23
Ewelina,Haponiuk,87321304882,1983-03-31
Urszula,Gryszkiewicz,52106387912,1985-01-19
Kazimierz,Mszyca,57596996703,1996-05-06
Fryderyk,Heczko,54503427299,1973-07-09
Jędrzej,Baka,99213986402,1983-09-13
Bruno,Jachna,73594225096,1984-08-31
Eliza,Gradek,30935786322,1973-11-04
Kaja,Breguła,49199209106,1977-12-09
Bruno,Frydel,66074374611,1980-03-13
Sylwia,Pilipczuk,87899593610,1998-04-18
Liwia,Sapa,85509138018,2000-10-17
Rafał,Kopij,84973639040,1991-08-07
Kaja,Pietrusiak,18874444433,1995-11-30
Dorota,Zera,52182403701,1987-02-04
Daniel,Makar,58215475480,1978-09-25
Albert,Szmajda,96404014812,1985-01-17
Maurycy,Wawrzynkiewicz,54364674904,1998-03-11
Artur,Bidas,65404015490,1985-03-13
Maks,Matusewicz,73084989827,1987-09-10
Klara,Karalus,44433106928,1984-08-16
Hubert,Matuszyk,87230514165,1982-10-09
Wiktor,Margol,28378779991,2003-08-17
Tymon,Dąbrówka,57002971390,1971-02-11
Tobiasz,Siergiej,55193127350,1978-07-17
Julita,Matejczuk,84313122566,2002-11-01
Nikodem,Aleksiejuk,93996710768,1985-11-26
Łukasz,Dylak,27590331473,1994-07-22
Wiktor,Baumgart,47958651204,1998-05-06
Dorota,Balas,56281947263,1982-08-11
Igor,Bors,85511889560,1995-04-02
Jeremi,Klyta,44909311024,1972-01-12
Aniela,Guzdek,18824439982,1992-07-02
Krystyna,Olesiejuk,64709491823,1990-10-30
Andrzej,Łokietek,74923952849,1984-07-21
Kaja,Wawrzyczek,28672920000,1983-06-24
Mieszko,Żbik,30193515656,2001-09-07
Kajetan,Panasewicz,41089771659,1970-12-22
Justyna,Pinda,80818689740,1997-08-24
Przemysław,Kuźnia,59446287257,2002-11-18
Hubert,Swatek,37461957036,1999-03-15
Aleksander,Żółkiewicz,18732850154,1999-01-21
Janina,Siarkiewicz,61107837645,2001-08-08
Krzysztof,Marko,59757509250,2000-01-09
Filip,Wittbrodt,79919466463,1983-10-31
Krystyna,Godzik,63320312198,1977-01-20
Gaja,Hasiak,96589563347,1991-08-11
Jakub,Ciochoń,44405162650,1993-03-26
Mateusz,Wawszczyk,58503613652,1990-12-24
Marcelina,Siwczak,86513753965,1977-12-31
Artur,Hulbój,86505345435,1978-07-05
Arkadiusz,Brzykcy,79748504788,1973-07-18
Maurycy,Job,73605362397,1982-03-11
Apolonia,Miros,26079534552,1999-11-12
Fryderyk,Korbel,46050316281,1997-08-30
Tadeusz,Sygut,74804502865,1972-09-18
Dariusz,Molek,12017246330,1971-02-14
Julian,Grębowiec,73157794444,1994-11-05
Piotr,Myszor,71726628885,1976-10-14
Karina,Grys,92344784140,1999-01-09
Julita,Pastuszek,97755536749,1984-07-14
Kornelia,Kołton,19019444780,1990-08-13
Szymon,Pietrek,52299565749,1970-12-03
Kajetan,Chadaj,42837436275,1982-06-01
Ewa,Daraż,40210293172,1974-05-09
Aniela,Gniewek,68854546145,1991-12-23
Leonard,Łyp,66729849350,1978-02-12
Bianka,Jop,30278919492,1989-03-25
Arkadiusz,Wałęsa,92634028751,1975-11-18
Kacper,Kubisz,63825333831,1987-01-25
Krzysztof,Duniec,32851821805,1994-02-05
Krzysztof,Albin,58174923645,1989-05-28
Sandra,Strzępek,43610587251,1973-12-08
Sonia,Posłuszny,76081535471,1986-02-24
Ewa,Koćwin,70732024168,1976-01-24
Ryszard,Wlaźlak,99588740734,1995-04-16
Iwo,Smela,20518575956,1980-03-17
Dawid,Łabaj,17436994054,1978-11-19
Dariusz,Brejnak,46414656227,1992-12-20
Dorota,Janoszek,49356761627,1975-02-18
Hubert,Rejmak,79013094470,1973-10-27
Bruno,Kurda,58275389358,1986-03-17
Krystyna,Bakiera,53271745669,1995-04-08
Hubert,Frania,72109532430,1998-01-04
Krzysztof,Białk,46417898118,2000-08-11
Kaja,Korta,35253875862,1994-12-12
Ewelina,Meissner,62306324727,1997-08-17
Kalina,Białk,25935698619,2000-11-15
Aleks,Bareja,10600957166,1981-07-07
Adrianna,Sapeta,81434696378,1996-03-31
Franciszek,Tuzimek,96085699112,1980-12-07
Daniel,Wrześniak,75324132452,1984-11-18
Jędrzej,Kucharzyk,86273766038,1986-12-09
Bruno,Oślizło,38343979836,1970-10-19
Szymon,Kijanka,58352614876,2003-09-30
Inga,Kazimierczuk,60100438822,1985-08-17
Tola,Karmelita,26335867783,1981-06-27
Marcelina,Pierz,23320877149,2003-09-12
Krzysztof,Gaudyn,28733346544,1971-12-24
Ida,Orszulik,92035689248,2003-05-06
Piotr,Rzeźniczak,40150330996,1982-01-19
Olga,Wawrzyńczyk,76489194983,1972-12-17
Grzegorz,Wiertel,68658796686,1977-09-05
Róża,Skierka,36342896682,2001-12-01
Kaja,Penkala,16050685583,1993-01-07
Oliwier,Żyrek,74248423323,1972-09-08
Ksawery,Kochanowicz,77164645167,1996-06-19
Stefan,Lempart,14798917209,1993-12-13
Nicole,Iwańczyk,14466845854,1981-06-15
Blanka,Jachimczak,71627052925,2003-02-25
Kacper,Nóżka,74018617898,1970-09-13
Malwina,Damek,61357647377,2002-04-26
Karina,Krzyszczak,25600642877,1985-08-23
Sandra,Miętka,47912268638,1973-11-20
Rafał,Sych,70802409662,1989-02-13
Emil,Klejna,13428808030,1972-05-05
Wiktor,Czapiga,14934109885,1984-02-14
Nicole,Kosidło,77512641294,1971-10-30
Sara,Małys,16693014315,2000-02-06
Leon,Kornek,97068394927,1993-07-26
Krzysztof,Gorol,20804379476,1985-12-15
Tymon,Mazek,48193433367,1996-09-23
Józef,Ścibisz,15372316242,1981-05-06
Ada,Usarek,74212233587,1988-01-20
Witold,Bodziony,59050417752,1987-03-14
Nikodem,Grund,22341373555,1975-01-03
Krystian,Sinkiewicz,35216592079,1993-03-27
Olgierd,Nazar,70700673492,2001-01-28
Hubert,Wlazły,58516810871,1986-05-04
Hubert,Opalach,76683239227,1988-12-21
Paweł,Bzdęga,25631640683,1973-03-27
Damian,Klisz,67087192874,1991-12-06
Leonard,Pacewicz,36816658506,1974-09-30
Kazimierz,Łuczyk,19818234758,1988-05-30
Marcin,Cyganik,69782625956,1996-02-10
Konstanty,Mrozowicz,56714779310,1980-04-21
Alan,Chołody,22125082300,2001-12-10
Dagmara,Kurc,40679567911,1973-05-19
Damian,Szałkiewicz,83716200771,1976-11-18
Kacper,Świtaj,61900585088,1988-09-16
Mateusz,Hirsch,25452433164,1976-11-25
Sandra,Kubasiewicz,89226051924,1990-01-25
Agnieszka,Buława,12596870461,1991-03-10
Kamila,Wiatrak,95171718951,1986-01-21
Monika,Kopała,45255518054,1973-02-24
Anastazja,Wąsiewicz,23306047644,1991-04-04
Cezary,Pyć,30178098549,1982-12-07
Przemysław,Mytych,15782702411,1982-01-03
Michał,Rode,99158086504,1986-08-21
Anita,Elias,59889116707,1998-07-16
Wojciech,Cyroń,96117154329,1978-02-05
Albert,Szykuła,82581964362,2002-11-22
Albert,Siekierka,67477908723,1983-09-27
Witold,Bik,51541755025,1978-09-02
Radosław,Dębosz,74997342950,1973-12-15
Fabian,Domżał,77569650152,1979-02-20
Blanka,Szymańczyk,82447894055,1995-03-24
Julian,Reiter,91225175521,2002-06-09
Borys,Przewoźniak,49984475326,1974-06-08
Urszula,Moczko,58800621148,1977-01-05
Kamila,Wiese,20072801102,1985-09-05
Piotr,Bak,20287283082,1972-07-30
Artur,Kulczak,23662446310,1985-03-07
Angelika,Tyczka,26107613419,2000-03-08
Adrianna,Lepianka,43428710022,1970-11-21
Klara,Klimko,35671798801,1998-07-16
Grzegorz,Wygoda,23018308609,1989-08-21
Olaf,Krokosz,11287712159,1983-11-17
Adam,Rećko,99245748913,1977-06-04
Emil,Jędral,31127297952,1979-01-05
Karol,Bugiel,87350926086,2002-10-18
Tymoteusz,Piwek,82006708980,1974-03-28
Tymoteusz,Pyrkosz,54008023546,1997-11-04
Eliza,Szczepaniuk,23662861721,1987-12-28
Dorota,Matula,64270994443,1972-05-05
Bruno,Olewniczak,89724522596,1982-06-18
Lidia,Potyrała,65744330858,1991-02-18
Krzysztof,Kajstura,49474304271,1996-03-18
Rozalia,Sacharczuk,49626266736,1989-07-03
Kamil,Langiewicz,18623552177,1984-10-01
Wojciech,Łacina,63243789475,1978-10-06
Kornel,Zaucha,17635891198,1997-09-21
Sylwia,Kulma,38401593006,1996-10-23
Aleks,Gąszczak,64211815332,1997-08-18
Julita,Janiuk,33799791939,2001-09-14
Alex,Biesek,31780537751,1973-06-26
Dominik,Groborz,77833645109,1991-05-02
Aleks,Rompa,40915729269,1971-06-12
Julianna,Szeja,88949751617,2003-05-01
Dorota,Dąbrowicz,79374301849,1989-07-08
Marianna,Bąbol,73831794225,1996-07-26
Łukasz,Noras,43150988037,1986-08-11
Marcel,Brzeźniak,58019856510,1973-03-02
Iwo,Sojda,29429798759,1983-09-17
Angelika,Fuławka,72250220199,1976-10-29
Igor,Gajcy,76201069427,1978-06-05
Karina,Piejko,36184477336,2001-08-18
Jakub,Kuncewicz,83442562682,1972-11-08
Urszula,Kocaj,46063541453,1981-02-02
Ernest,Czenczek,68285633092,1991-10-07
Ida,Pryszcz,16478599242,1997-05-31
Marika,Proć,82630063506,1988-12-01
Witold,Kik,36126080530,1979-10-06
Tomasz,Cybul,85184406465,1983-02-26
Leonard,Sobisz,67175076569,1979-04-20
Ida,Chuchla,64819208106,2003-08-04
Dorota,Kubek,46011035519,1990-10-06
Liwia,Garbacik,50251984404,1992-03-22
Dagmara,Pastuszek,86201929864,1995-11-07
Olga,Połetek,40380443559,1993-07-29
Cezary,Nalewajko,57072975873,1997-08-22
Marcelina,Kubowicz,91223659398,1980-04-11
Rafał,Kloch,57847936598,1973-03-07
Józef,Konrad,62540572978,1998-12-07
Jerzy,Jeszke,53912446853,1992-02-08
Leonard,Osica,35116822239,1972-05-20
Kalina,Godyń,56526390279,1990-12-17
Cezary,Błażejewicz,28094563162,1994-04-22
Ignacy,Lewko,66338786637,1997-05-23
Leonard,Kalinka,11733367810,1981-12-16
Julian,Sopata,38657187248,1987-05-11
Jakub,Pietrasiak,30236086666,1992-04-27
Tadeusz,Apostel,98996768901,1991-11-01
Olaf,Kopytko,90019692818,2000-02-27
Natasza,Małyszek,77360323170,1997-01-06
Julita,Ciesiółka,18183841601,1979-05-05
Malwina,Giezek,71340705851,2002-06-20
Artur,Zybura,79313738517,1988-12-22
Alex,Pabisiak,64410272082,1977-05-25
Mikołaj,Niedźwiadek,65163562159,1970-10-20
Karol,Marat,60034046692,1987-08-16
Fryderyk,Tylec,86764190047,1970-03-03
Liwia,Grzejszczak,67386054294,1990-01-27
Janina,Kamyszek,15794922436,1991-12-20
Monika,Bałdys,33726502394,1972-10-06
Artur,Leśko,73305862168,1990-09-28
Witold,Dziuban,43299072297,2003-07-13
Nela,Gumienna,37569433910,1978-06-24
Bruno,Sładek,74521246191,2002-03-30
Iwo,Koronkiewicz,42765835912,1991-09-03
Ryszard,Gramza,85810564556,1975-04-18
Elżbieta,Franiak,57868679077,1970-06-29
Ida,Bojczuk,82777491758,1993-11-18
Juliusz,Gębura,84186044100,1975-06-09
Filip,Morys,84255695894,1993-02-06
Ernest,Piejko,11734167806,1975-09-18
Alex,Wielądek,17928684205,1999-04-18
Marek,Skomra,83551558846,1995-06-22
Liwia,Kunert,34033159477,1982-04-06
Maciej,Krystkowiak,90760902173,1971-10-14
Anastazja,Franków,73272981236,1998-03-25
Wojciech,Szczechowicz,62628347991,1974-11-28
Jacek,Kuska,95102686761,1982-06-15
Miłosz,Taciak,19843177306,2001-03-29
Agnieszka,Michel,53777103486,1987-07-24
Inga,Armatys,37591544771,1980-07-22
Albert,Byra,86730714570,1998-02-13
Igor,Glanc,71005143274,1992-05-14
Adam,Cetera,56382909154,1971-08-09
Przemysław,Aleksiejuk,92134858456,2000-11-28
Rafał,Cogiel,98789056687,1979-03-07
Natasza,Ludwiniak,11999080153,1991-05-18
Igor,Szczepaniuk,59053311798,1990-08-22
Szymon,Strzępek,16898775608,1994-11-02
Kaja,Grab,36282191413,1984-11-23
Tomasz,Januszewicz,29470352091,1975-08-02
Marianna,Kołsut,68576305515,1987-06-29
Borys,Makaruk,49442436432,1981-06-26
Nikodem,Lewicz,47948268551,2002-08-31
Franciszek,Rogal,37590935945,1994-01-04
Nicole,Matyjasek,49449416359,1986-12-22
Andrzej,Droździk,11924744046,1991-12-10
Fryderyk,Malewicz,74557217449,1996-10-06
Malwina,Pusz,32741748087,1988-07-08
Marcin,Gosik,12381932128,1979-04-22
Adam,Gabrych,80639021131,1983-02-25
Janina,Subocz,90365990169,1980-11-25
Tomasz,Hudzik,14014231550,1991-04-07
Franciszek,Krzyśko,72266879636,1970-12-06
Maurycy,Bubel,52705640123,1997-11-26
Angelika,Domoń,92545872757,1986-01-05
Kamila,Zapadka,89979561058,1991-09-10
Tomasz,Dawiec,30087798636,1987-06-06
Bianka,Przybyś,71659531216,1970-08-12
Jan,Tatarczuk,50423240615,1986-08-09
Sebastian,Cis,90252981563,1975-07-16
Arkadiusz,Stojak,84011281922,1977-09-10
Nataniel,Sprawka,53203200065,1995-02-17
Kacper,Holewa,32332679155,1995-02-08
Kazimierz,Stasica,76065839065,1977-04-30
Filip,Wujec,69855918653,2003-06-11
Borys,Molak,48676339928,1971-05-01
Mieszko,Radko,39467989533,1973-07-23
Tymoteusz,Pajek,37980878882,1982-08-19
Marcelina,Petrus,98490742605,1982-01-01
Cyprian,Soczówka,51079735066,1980-08-22
Aleksander,Krochmal,96260565209,1971-07-20
Agnieszka,Sądej,68951216254,1992-05-10
Kamila,Lisoń,35628046362,1972-01-31
Rafał,Kozdroń,93914716216,1985-08-21
Sandra,Minkina,76761372393,1976-10-20
Dariusz,Dziduch,43527529813,1973-02-18
Krzysztof,Sacharczuk,33956072120,1977-03-03
Dariusz,Balas,31034333206,1991-06-15
Michał,Garbaciak,25436344626,1989-07-13
Dawid,Ufniarz,74961115753,1994-11-14
Inga,Wojtaszak,53282764421,1981-09-01
Piotr,Fitas,77796704838,1976-12-20
Jerzy,Przystupa,29790738904,2001-10-14
Kornelia,Poleszak,26073090083,1981-07-31
Mariusz,Kudłacz,13311561933,1998-06-16
Bianka,Broniek,25547163686,1972-08-07
Ignacy,Koronkiewicz,39630719449,1999-02-09
Malwina,Lepa,81415879803,1998-04-18
Konrad,Paśnik,95596649488,1999-09-30
Arkadiusz,Chlipała,72807472286,1978-05-13
Ernest,Cieloch,74416013372,1970-03-08
Gaja,Danisz,81870954782,1994-03-09
Róża,Mierzwiak,88316211119,2001-01-09
Przemysław,Nalewajek,39553579239,1976-10-21
Anastazja,Talaśka,52701741273,1975-11-29
Leon,Olesiejuk,46376869992,1984-01-25
Sebastian,Świadek,70564328411,1988-06-28
Tobiasz,Dycha,91920766199,1996-02-01
Łukasz,Bicz,54206697749,1998-01-31
Fabian,Łuksza,19163279088,1987-06-07
Przemysław,Stoltman,75717614805,1996-12-21
Tymon,Tarasek,62277601686,1985-05-08
Inga,Stanaszek,23937776166,1990-10-07
Anita,Ufnal,78743944638,1978-06-15
Antoni,Ludwiniak,60739708425,2001-10-03
Maciej,Ziółko,98508707994,1971-02-20
Fabian,Gajzler,12294994560,2002-12-30
Oliwier,Pytko,49472895022,1973-08-06
Aleks,Nicewicz,83673376348,1985-02-26
Ida,Mieloch,44670990286,1995-04-06
Julian,Choina,10203544818,1975-08-28
Albert,Suchoń,73254775803,1974-05-12
Dorota,Kadela,95058602055,1972-07-20
Radosław,Hanke,60167890421,1987-12-01
Mikołaj,Mitoraj,49691523634,1981-11-07
Jakub,Fraś,31668848469,1972-04-19
Albert,Roskosz,60524700818,1991-04-01
Gustaw,Biesaga,30658146191,1998-01-31
Kamila,Kozdrój,56416841749,1983-01-24
Konrad,Boguś,51584181492,1983-10-07
Michał,Rosłoń,15203926164,1987-01-22
Sebastian,Wydmuch,83902572993,1995-07-30
Liwia,Hnat,95721412254,1983-03-26
Tola,Moj,91832788272,1976-01-26
Leonard,Igras,95223082292,1972-05-13
Borys,Śnieg,15433181644,1998-12-01
Aleksander,Wojtoń,33677817671,1981-02-13
Marek,Micał,80249925780,1978-10-14
Anita,Gumienna,57725685899,1985-10-04
Albert,Winnik,42310262274,1978-11-23
Ksawery,Szymanik,14120817516,1990-05-31
Aniela,Rubin,97126128616,1980-07-17
Julianna,Chachuła,12050871978,1997-07-03
Konrad,Procek,16220162371,1987-05-16
Miłosz,Lemanowicz,36940371582,2003-03-06
Wojciech,Dębosz,71041058915,1972-09-30
Julianna,Stojak,37934961087,2000-12-31
Marcin,Lampa,26687266023,2002-01-23
Melania,Dorociak,38509714289,2003-06-25
Dorota,Jajko,44911574702,1994-04-03
Radosław,Cierpka,55115623463,1974-12-29
Sandra,Nyk,72262694711,1974-08-13
Gaja,Dulewicz,44836383017,1998-12-09
Dawid,Jędraszczyk,95871481566,1982-06-02
Adrian,Trzcionka,21370927600,1971-09-05
Apolonia,Ochał,77189427798,2003-05-04
Eliza,Wiertel,14177133001,2000-06-08
Borys,Wąsala,56490897084,1977-09-05
Kaja,Dylik,34978792599,1998-06-28
Witold,Grochola,79607408143,1976-11-01
Łukasz,Tadla,86406429441,2001-03-13
Malwina,Tadla,61937819169,1998-10-05
Tymon,Bartuś,31443966666,1979-10-01
Adrianna,Ficoń,37889940095,1978-11-11
Leonard,Berus,81705079677,1998-02-26
Cyprian,Rosłon,74673114840,1998-02-10
Sandra,Kapustka,94507538616,2003-01-26
Karina,Kościk,24593218294,1981-11-06
Adrianna,Motak,26657018861,2000-09-30
Damian,Smagacz,97689301048,1991-10-07
Ida,Buk,87068805420,1982-02-04
Julita,Korzekwa,93717729123,1977-03-13
Ewa,Grzywnowicz,85644433861,1998-06-07
Hubert,Gortat,98750779599,1970-12-19
Borys,Karmelita,17319771650,1998-09-04
Cezary,Grabas,12393410429,1996-01-15
Urszula,Janczura,26967249715,1991-02-15
Konrad,Tylus,97937390573,1994-10-06
Adrian,Bubel,50506950150,1973-04-19
Bruno,Paprotny,81032980732,1994-05-29
Cezary,Sznura,24736724825,1992-01-06
Gaja,Twardy,34601120430,1975-03-03
Stefan,Burczak,70781734145,1976-10-20
Gaja,Dorobek,87859081221,1988-11-03
Iwo,Gros,89247107076,2002-01-18
Dawid,Janczura,18690379455,1975-05-18
Alex,Kolanko,51467349978,1978-02-19
Tola,Piotrowiak,33122278449,1996-01-15
Rafał,Klucznik,53591449113,1978-10-06
Urszula,Osica,11524168677,1970-05-29
Aurelia,Kasiak,13199553672,1988-12-17
